,id,time,R1,R2,R3,R4,R5,R6,R7,R8,Temp,Humidity,date,class,dt,Target,time1,Datetime,unix,Temp_Pred,Humidity_Pred,R1_Pred
355,0,12.627425,13.0336,10.6105,10.6736,11.9404,13.8335,13.5609,8.07591,8.79691,26.1683,58.7166,04/07/15,banana,1.64,1,12:37:38,07/04/15 12:37,1428410258,26.16205697,58.7096835,13.03651549
356,0,12.627703,13.0339,10.6104,10.6738,11.94,13.8335,13.5609,8.076,8.79702,26.1675,58.714,04/07/15,banana,1.64,1,12:37:39,07/04/15 12:37,1428410259,26.16168999,58.70998705,13.03658306
357,0,12.627981,13.0342,10.6107,10.6742,11.9404,13.8338,13.5609,8.07623,8.79711,26.1668,58.7116,04/07/15,banana,1.64,1,12:37:40,07/04/15 12:37,1428410260,26.16135519,58.71035731,13.03664597
358,0,12.628259,13.0345,10.6106,10.6742,11.9402,13.8341,13.5611,8.07644,8.7972,26.1662,58.7094,04/07/15,banana,1.64,1,12:37:41,07/04/15 12:37,1428410261,26.16105165,58.71081288,13.03670326
359,0,12.628548,13.0347,10.6111,10.6742,11.9403,13.8338,13.561,8.07648,8.79713,26.1656,58.7075,04/07/15,banana,1.64,1,12:37:42,07/04/15 12:37,1428410262,26.1607785,58.71136613,13.03675547
360,0,12.628826,13.0349,10.6111,10.674,11.9406,13.8336,13.5607,8.07638,8.79706,26.165,58.7057,04/07/15,banana,1.64,1,12:37:43,07/04/15 12:37,1428410263,26.16053493,58.71202542,13.03680237
361,0,12.629104,13.0351,10.611,10.6741,11.9404,13.8339,13.5605,8.07628,8.79715,26.1646,58.7041,04/07/15,banana,1.64,1,12:37:44,07/04/15 12:37,1428410264,26.16031819,58.71279573,13.03684576
362,0,12.629382,13.0353,10.6109,10.6741,11.9403,13.8339,13.5605,8.07634,8.79692,26.1641,58.7027,04/07/15,banana,1.64,1,12:37:45,07/04/15 12:37,1428410265,26.16012721,58.71367775,13.03688519
363,0,12.62966,13.0352,10.6108,10.6745,11.941,13.8342,13.5605,8.07668,8.79688,26.1637,58.7039,04/07/15,banana,1.64,1,12:37:46,07/04/15 12:37,1428410266,26.15996038,58.7146539,13.03692224
364,0,12.629949,13.0354,10.6107,10.6748,11.9412,13.8344,13.5605,8.07699,8.79699,26.1634,58.7054,04/07/15,banana,1.64,1,12:37:47,07/04/15 12:37,1428410267,26.15981561,58.71570642,13.03695627
365,0,12.630227,13.0356,10.6106,10.6752,11.9419,13.8349,13.5605,8.07712,8.79724,26.1631,58.7068,04/07/15,banana,1.64,1,12:37:48,07/04/15 12:37,1428410268,26.15969109,58.71681939,13.0369867
366,0,12.630505,13.0357,10.6105,10.6753,11.9414,13.835,13.5608,8.07738,8.79716,26.1628,58.7081,04/07/15,banana,1.64,1,12:37:49,07/04/15 12:37,1428410269,26.15958458,58.7179799,13.03701371
367,0,12.630783,13.0358,10.6104,10.6752,11.9418,13.8347,13.5608,8.07748,8.79724,26.1625,58.7092,04/07/15,banana,1.64,1,12:37:50,07/04/15 12:37,1428410270,26.15949483,58.71917695,13.03703745
368,0,12.631061,13.0355,10.6103,10.6751,11.9419,13.8346,13.5605,8.07714,8.79747,26.1623,58.7102,04/07/15,banana,1.64,1,12:37:51,07/04/15 12:37,1428410271,26.15942008,58.72040185,13.03706071
369,0,12.631349,13.0356,10.6101,10.675,11.9418,13.8343,13.5605,8.0774,8.79768,26.162,58.7111,04/07/15,banana,1.64,1,12:37:52,07/04/15 12:37,1428410272,26.15935951,58.72164728,13.03708318
370,0,12.631627,13.0358,10.61,10.6749,11.9416,13.8345,13.5605,8.07707,8.79756,26.1619,58.712,04/07/15,banana,1.64,1,12:37:53,07/04/15 12:37,1428410273,26.15931104,58.72290636,13.03710391
371,0,12.631905,13.0359,10.6108,10.6751,11.9417,13.8352,13.5605,8.07705,8.79761,26.1617,58.7127,04/07/15,banana,1.64,1,12:37:54,07/04/15 12:37,1428410274,26.15927361,58.72417403,13.03712276
372,0,12.632183,13.036,10.6107,10.675,11.9417,13.8361,13.5605,8.07732,8.79765,26.1615,58.7134,04/07/15,banana,1.64,1,12:37:55,07/04/15 12:37,1428410275,26.15924629,58.72544603,13.03713961
373,0,12.632461,13.0361,10.6109,10.6753,11.9421,13.8362,13.561,8.07742,8.79784,26.1614,58.714,04/07/15,banana,1.64,1,12:37:56,07/04/15 12:37,1428410276,26.15922762,58.72671886,13.03715432
374,0,12.63275,13.0362,10.6108,10.6756,11.9426,13.836,13.561,8.07766,8.79786,26.1612,58.7146,04/07/15,banana,1.64,1,12:37:57,07/04/15 12:37,1428410277,26.15921707,58.72798896,13.03716813
375,0,12.633028,13.0363,10.6111,10.6756,11.9429,13.8363,13.561,8.07744,8.79756,26.1611,58.7151,04/07/15,banana,1.64,1,12:37:58,07/04/15 12:37,1428410278,26.15921214,58.72925475,13.03718073
376,0,12.633306,13.0363,10.6109,10.6755,11.9427,13.8363,13.5612,8.07753,8.79745,26.161,58.7156,04/07/15,banana,1.64,1,12:37:59,07/04/15 12:37,1428410279,26.1592061,58.73051433,13.03719253
377,0,12.633584,13.0362,10.6108,10.6754,11.943,13.8373,13.5611,8.07761,8.79751,26.1609,58.716,04/07/15,banana,1.64,1,12:38:00,07/04/15 12:38,1428410280,26.15919321,58.73176618,13.03720453
378,0,12.633862,13.0363,10.6109,10.6756,11.9432,13.838,13.5615,8.07769,8.7974,26.1608,58.7164,04/07/15,banana,1.64,1,12:38:01,07/04/15 12:38,1428410281,26.15916931,58.73300912,13.03721624
379,0,12.634151,13.0363,10.6112,10.6757,11.9437,13.8384,13.5622,8.07776,8.79731,26.1608,58.7167,04/07/15,banana,1.64,1,12:38:02,07/04/15 12:38,1428410282,26.15913088,58.7342429,13.0372279
380,0,12.634429,13.0364,10.6112,10.6758,11.9436,13.8385,13.5625,8.07782,8.79722,26.1607,58.717,04/07/15,banana,1.64,1,12:38:03,07/04/15 12:38,1428410283,26.15907635,58.73546744,13.03723903
381,0,12.634707,13.0365,10.6114,10.6758,11.9438,13.839,13.5636,8.07787,8.7973,26.1606,58.7173,04/07/15,banana,1.64,1,12:38:04,07/04/15 12:38,1428410284,26.15900442,58.73668208,13.03724855
382,0,12.634985,13.0365,10.6116,10.6762,11.944,13.8391,13.5638,8.07792,8.79737,26.1606,58.7175,04/07/15,banana,1.64,1,12:38:05,07/04/15 12:38,1428410285,26.15891404,58.73788701,13.03725688
383,0,12.635263,13.0363,10.6114,10.6762,11.9439,13.8393,13.5639,8.07797,8.79728,26.1605,58.7178,04/07/15,banana,1.64,1,12:38:06,07/04/15 12:38,1428410286,26.15880573,58.73908184,13.03727369
384,0,12.635552,13.0364,10.6113,10.676,11.9437,13.8398,13.5639,8.07801,8.79689,26.1605,58.718,04/07/15,banana,1.64,1,12:38:07,07/04/15 12:38,1428410287,26.15867864,58.74026697,13.0372992
385,0,12.63583,13.0365,10.6115,10.6764,11.9441,13.8403,13.564,8.07819,8.79669,26.1604,58.7211,04/07/15,banana,1.64,1,12:38:08,07/04/15 12:38,1428410288,26.15853344,58.74142281,13.03733224
386,0,12.636108,13.0365,10.6119,10.6768,11.9442,13.8409,13.5649,8.07835,8.79651,26.1604,58.7239,04/07/15,banana,1.64,1,12:38:09,07/04/15 12:38,1428410289,26.15837077,58.74253549,13.03737511
387,0,12.636386,13.0366,10.6117,10.6767,11.9443,13.8415,13.565,8.0785,8.79696,26.1603,58.7265,04/07/15,banana,1.64,1,12:38:10,07/04/15 12:38,1428410290,26.15819186,58.74359397,13.03742776
388,0,12.636664,13.0366,10.6115,10.6769,11.9444,13.8418,13.5656,8.07849,8.79706,26.1603,58.7288,04/07/15,banana,1.64,1,12:38:11,07/04/15 12:38,1428410291,26.15786777,58.74527821,13.03753519
389,0,12.636952,13.0367,10.6119,10.6772,11.9446,13.842,13.5653,8.07848,8.79716,26.1603,58.7309,04/07/15,banana,1.64,1,12:38:13,07/04/15 12:38,1428410293,26.15768376,58.74605783,13.03759455
390,0,12.63723,13.0367,10.6117,10.6769,11.9444,13.8423,13.5651,8.07847,8.79739,26.1603,58.7328,04/07/15,banana,1.64,1,12:38:14,07/04/15 12:38,1428410294,26.15747459,58.74677934,13.03767084
391,0,12.637508,13.037,10.6118,10.677,11.9445,13.842,13.5649,8.07818,8.79715,26.1602,58.7346,04/07/15,banana,1.64,1,12:38:15,07/04/15 12:38,1428410295,26.15723793,58.74742217,13.03775749
392,0,12.637786,13.037,10.6118,10.6769,11.9444,13.8422,13.566,8.0782,8.79738,26.1602,58.7361,04/07/15,banana,1.64,1,12:38:16,07/04/15 12:38,1428410296,26.15697178,58.7479735,13.03785539
393,0,12.638064,13.037,10.6124,10.6771,11.9443,13.8429,13.5657,8.07822,8.7976,26.1602,58.7375,04/07/15,banana,1.64,1,12:38:17,07/04/15 12:38,1428410297,26.15667513,58.74842466,13.03796466
394,0,12.638353,13.037,10.6121,10.677,11.9442,13.8433,13.5662,8.07838,8.7978,26.1602,58.7388,04/07/15,banana,1.64,1,12:38:18,07/04/15 12:38,1428410298,26.15634772,58.74877032,13.03808539
395,0,12.638631,13.037,10.6119,10.6773,11.9446,13.8434,13.5664,8.07838,8.79782,26.1602,58.7399,04/07/15,banana,1.64,1,12:38:19,07/04/15 12:38,1428410299,26.15599003,58.74900799,13.038217
396,0,12.638909,13.037,10.6118,10.6776,11.9447,13.8435,13.5666,8.07852,8.79815,26.1601,58.741,04/07/15,banana,1.64,1,12:38:20,07/04/15 12:38,1428410300,26.15560372,58.74913749,13.03835502
397,0,12.639187,13.037,10.6122,10.6774,11.9448,13.8439,13.5667,8.07851,8.79783,26.1601,58.7419,04/07/15,banana,1.64,1,12:38:21,07/04/15 12:38,1428410301,26.15517692,58.74916667,13.03849703
398,0,12.639465,13.037,10.612,10.6773,11.9448,13.8439,13.5662,8.07836,8.79754,26.1601,58.7428,04/07/15,banana,1.64,1,12:38:22,07/04/15 12:38,1428410302,26.15470098,58.74911606,13.03864231
399,0,12.639754,13.037,10.6121,10.678,11.9451,13.8442,13.5668,8.07836,8.79789,26.1601,58.7436,04/07/15,banana,1.64,1,12:38:23,07/04/15 12:38,1428410303,26.15417062,58.74900302,13.03879887
400,0,12.640032,13.037,10.6128,10.6782,11.9452,13.8445,13.5667,8.07851,8.79806,26.1601,58.7443,04/07/15,banana,1.64,1,12:38:24,07/04/15 12:38,1428410304,26.15358207,58.74884161,13.03896881
401,0,12.64031,13.037,10.6133,10.6784,11.9452,13.8447,13.5671,8.07849,8.79806,26.1601,58.7449,04/07/15,banana,1.64,1,12:38:25,07/04/15 12:38,1428410305,26.15293416,58.74864448,13.03915197
402,0,12.640588,13.037,10.6138,10.6787,11.9452,13.8445,13.5672,8.07849,8.79806,26.1601,58.7455,04/07/15,banana,1.64,1,12:38:26,07/04/15 12:38,1428410306,26.15222664,58.74842107,13.03935275
403,0,12.640866,13.037,10.6138,10.6787,11.9457,13.8445,13.5678,8.07848,8.7979,26.1601,58.746,04/07/15,banana,1.64,1,12:38:27,07/04/15 12:38,1428410307,26.15145999,58.74817945,13.03956703
404,0,12.641154,13.0372,10.6134,10.6786,11.9455,13.8445,13.5679,8.07847,8.79776,26.1601,58.7464,04/07/15,banana,1.64,1,12:38:28,07/04/15 12:38,1428410308,26.15064852,58.74792647,13.03979453
405,0,12.641432,13.0372,10.6133,10.6784,11.9455,13.8447,13.5679,8.07846,8.79763,26.1599,58.7469,04/07/15,banana,1.64,1,12:38:29,07/04/15 12:38,1428410309,26.14980514,58.74766735,13.04003897
406,0,12.64171,13.0372,10.6142,10.6786,11.9455,13.8447,13.5687,8.07874,8.79782,26.159,58.7473,04/07/15,banana,1.64,1,12:38:30,07/04/15 12:38,1428410310,26.14894482,58.74740648,13.04029823
407,0,12.641989,13.0372,10.6145,10.6793,11.9461,13.8449,13.5691,8.07885,8.79784,26.1581,58.7476,04/07/15,banana,1.64,1,12:38:31,07/04/15 12:38,1428410311,26.14808036,58.7471476,13.04057508
408,0,12.642267,13.0372,10.6148,10.6794,11.9463,13.8454,13.5698,8.07881,8.79817,26.1573,58.7479,04/07/15,banana,1.64,1,12:38:32,07/04/15 12:38,1428410312,26.14722199,58.74689384,13.0408712
409,0,12.642555,13.0372,10.6149,10.6798,11.9466,13.8455,13.5703,8.07891,8.79831,26.1566,58.7482,04/07/15,banana,1.64,1,12:38:33,07/04/15 12:38,1428410313,26.14637711,58.74664717,13.04118735
410,0,12.642833,13.0372,10.6148,10.6802,11.9465,13.8457,13.5701,8.079,8.79859,26.156,58.7485,04/07/15,banana,1.64,1,12:38:34,07/04/15 12:38,1428410314,26.14555064,58.74640855,13.04152282
411,0,12.643111,13.0371,10.6148,10.6798,11.9464,13.8458,13.5702,8.07895,8.79854,26.1554,58.7487,04/07/15,banana,1.64,1,12:38:35,07/04/15 12:38,1428410315,26.14474278,58.74617939,13.04187566
412,0,12.643389,13.0371,10.6151,10.6795,11.9461,13.8459,13.5705,8.07889,8.79849,26.1549,58.7489,04/07/15,banana,1.64,1,12:38:36,07/04/15 12:38,1428410316,26.14395098,58.74596084,13.04224618
413,0,12.643667,13.0383,10.6151,10.6796,11.9461,13.8458,13.5708,8.07885,8.7986,26.1545,58.7491,04/07/15,banana,1.64,1,12:38:37,07/04/15 12:38,1428410317,26.143173,58.74575379,13.04262668
414,0,12.643956,13.0386,10.6152,10.6798,11.946,13.8459,13.571,8.07895,8.79901,26.154,58.7493,04/07/15,banana,1.64,1,12:38:38,07/04/15 12:38,1428410318,26.14240752,58.74555829,13.04301653
415,0,12.644234,13.0387,10.6156,10.6802,11.946,13.846,13.5715,8.07889,8.79876,26.1536,58.7494,04/07/15,banana,1.64,1,12:38:39,07/04/15 12:38,1428410319,26.14165267,58.74537496,13.04341584
416,0,12.644512,13.0392,10.6154,10.68,11.9462,13.8459,13.5722,8.07885,8.799,26.1533,58.7496,04/07/15,banana,1.64,1,12:38:40,07/04/15 12:38,1428410320,26.14090682,58.74520293,13.0438214
417,0,12.64479,13.0395,10.6154,10.6802,11.9463,13.8457,13.5723,8.07895,8.79907,26.153,58.7497,04/07/15,banana,1.64,1,12:38:41,07/04/15 12:38,1428410321,26.14016918,58.74504205,13.04423245
418,0,12.645068,13.0393,10.6152,10.6804,11.9462,13.8459,13.5726,8.07904,8.79912,26.1527,58.7498,04/07/15,banana,1.64,1,12:38:42,07/04/15 12:38,1428410322,26.13944167,58.74489215,13.04465101
419,0,12.645357,13.04,10.6151,10.6802,11.9462,13.846,13.5729,8.07883,8.79886,26.1524,58.7499,04/07/15,banana,1.64,1,12:38:43,07/04/15 12:38,1428410323,26.13872921,58.74477281,13.04507086
420,0,12.645635,13.0409,10.6151,10.6806,11.9463,13.8461,13.5735,8.07879,8.79878,26.1513,58.7483,04/07/15,banana,1.64,1,12:38:44,07/04/15 12:38,1428410324,26.1380412,58.7447093,13.04548737
421,0,12.645913,13.0407,10.6159,10.6809,11.9467,13.8464,13.5735,8.0789,8.79902,26.1502,58.7456,04/07/15,banana,1.64,1,12:38:45,07/04/15 12:38,1428410325,26.13738497,58.74472897,13.04590322
422,0,12.646191,13.0411,10.6164,10.6814,11.9468,13.8463,13.5739,8.07885,8.79908,26.1492,58.7432,04/07/15,banana,1.64,1,12:38:46,07/04/15 12:38,1428410326,26.13676536,58.74485103,13.04631677
423,0,12.646469,13.0414,10.6174,10.682,11.9471,13.8461,13.5744,8.0788,8.79914,26.1483,58.741,04/07/15,banana,1.64,1,12:38:47,07/04/15 12:38,1428410327,26.13618572,58.74508894,13.04672729
424,0,12.646763,13.0417,10.6175,10.682,11.9472,13.8462,13.5748,8.07877,8.79919,26.1475,58.739,04/07/15,banana,1.64,1,12:38:48,07/04/15 12:38,1428410328,26.13564815,58.74545128,13.04713419
425,0,12.647041,13.0419,10.6178,10.6822,11.9474,13.8463,13.5751,8.07873,8.79923,26.1468,58.7371,04/07/15,banana,1.64,1,12:38:49,07/04/15 12:38,1428410329,26.13515369,58.74594307,13.04753765
426,0,12.647319,13.0415,10.6174,10.682,11.9475,13.8463,13.5747,8.0787,8.79912,26.1462,58.7355,04/07/15,banana,1.64,1,12:38:50,07/04/15 12:38,1428410330,26.13470178,58.74656565,13.04794118
427,0,12.647597,13.0413,10.6176,10.6824,11.9475,13.8464,13.5746,8.07881,8.79917,26.1437,58.7349,04/07/15,banana,1.64,1,12:38:51,07/04/15 12:38,1428410331,26.13430377,58.74731188,13.04834711
428,0,12.647875,13.0413,10.6178,10.6833,11.9484,13.8465,13.5747,8.07891,8.79937,26.1414,58.7364,04/07/15,banana,1.64,1,12:38:52,07/04/15 12:38,1428410332,26.13396859,58.74816084,13.04875547
429,0,12.648163,13.0426,10.6183,10.6838,11.9487,13.8465,13.5751,8.07901,8.7994,26.1394,58.7378,04/07/15,banana,1.64,1,12:38:53,07/04/15 12:38,1428410333,26.13370105,58.74909377,13.04915765
430,0,12.648441,13.0432,10.6184,10.6836,11.9486,13.8466,13.5754,8.07909,8.79942,26.1375,58.739,04/07/15,banana,1.64,1,12:38:54,07/04/15 12:38,1428410334,26.13350445,58.75009584,13.04955098
431,0,12.648719,13.0435,10.6185,10.6837,11.9486,13.8469,13.5757,8.07903,8.79929,26.1359,58.7402,04/07/15,banana,1.64,1,12:38:55,07/04/15 12:38,1428410335,26.13337946,58.75115296,13.0499352
432,0,12.648997,13.0445,10.619,10.6841,11.9485,13.8469,13.5757,8.07897,8.79948,26.1344,58.7412,04/07/15,banana,1.64,1,12:38:56,07/04/15 12:38,1428410336,26.13332586,58.75225441,13.05030481
433,0,12.649275,13.0443,10.6187,10.6833,11.9482,13.8469,13.575,8.07877,8.7995,26.133,58.7421,04/07/15,banana,1.64,1,12:38:57,07/04/15 12:38,1428410337,26.13333599,58.75339031,13.05066383
434,0,12.649564,13.0448,10.6187,10.6832,11.949,13.8467,13.5751,8.07873,8.79936,26.1337,58.7429,04/07/15,banana,1.64,1,12:38:58,07/04/15 12:38,1428410338,26.13338992,58.75455293,13.05101102
435,0,12.649842,13.0457,10.619,10.6831,11.9495,13.847,13.5754,8.07884,8.79938,26.1343,58.7437,04/07/15,banana,1.64,1,12:38:59,07/04/15 12:38,1428410339,26.13347125,58.75573569,13.05134209
436,0,12.65012,13.0458,10.6194,10.6832,11.9498,13.847,13.5757,8.07894,8.79957,26.1348,58.7444,04/07/15,banana,1.64,1,12:39:00,07/04/15 12:39,1428410340,26.13356729,58.75693236,13.05165936
437,0,12.650398,13.0466,10.6194,10.6835,11.9502,13.847,13.576,8.07932,8.79973,26.1353,58.745,04/07/15,banana,1.64,1,12:39:01,07/04/15 12:39,1428410341,26.13366791,58.75813834,13.05196024
438,0,12.650676,13.0473,10.6198,10.6843,11.9504,13.8472,13.5764,8.07937,8.80003,26.1358,58.7456,04/07/15,banana,1.64,1,12:39:02,07/04/15 12:39,1428410342,26.13376452,58.75934977,13.05224251
439,0,12.650964,13.0479,10.6199,10.6846,11.9508,13.8472,13.5766,8.07942,8.80015,26.1362,58.7461,04/07/15,banana,1.64,1,12:39:03,07/04/15 12:39,1428410343,26.1338512,58.76056345,13.05250504
440,0,12.651242,13.0483,10.6201,10.6848,11.9505,13.8475,13.5768,8.07933,8.8001,26.1365,58.7465,04/07/15,banana,1.64,1,12:39:04,07/04/15 12:39,1428410344,26.13392364,58.76177738,13.05274886
441,0,12.65152,13.0484,10.6204,10.6847,11.9505,13.8474,13.5767,8.07924,8.80006,26.1362,58.7469,04/07/15,banana,1.64,1,12:39:05,07/04/15 12:39,1428410345,26.13398224,58.76298994,13.05297627
442,0,12.651798,13.0489,10.6208,10.6843,11.9508,13.8474,13.5766,8.07916,8.80002,26.1356,58.7473,04/07/15,banana,1.64,1,12:39:06,07/04/15 12:39,1428410346,26.13403012,58.76419917,13.05319122
443,0,12.652076,13.0494,10.6211,10.6846,11.9514,13.8476,13.5766,8.07908,8.80014,26.1351,58.7477,04/07/15,banana,1.64,1,12:39:07,07/04/15 12:39,1428410347,26.13406931,58.76540347,13.0533938
444,0,12.652365,13.0499,10.6211,10.6844,11.9515,13.8481,13.5768,8.07902,8.8001,26.1346,58.748,04/07/15,banana,1.64,1,12:39:08,07/04/15 12:39,1428410348,26.13410165,58.76660158,13.0535841
445,0,12.652643,13.0503,10.6213,10.6844,11.9522,13.848,13.5769,8.0791,8.80036,26.1341,58.7483,04/07/15,banana,1.64,1,12:39:09,07/04/15 12:39,1428410349,26.13412941,58.76779314,13.05376088
446,0,12.652921,13.0506,10.6215,10.6847,11.9526,13.8481,13.5771,8.07932,8.80045,26.1337,58.7485,04/07/15,banana,1.64,1,12:39:10,07/04/15 12:39,1428410350,26.13415391,58.76897797,13.05392577
447,0,12.653199,13.051,10.6217,10.685,11.9528,13.848,13.577,8.07923,8.80037,26.1334,58.7487,04/07/15,banana,1.64,1,12:39:11,07/04/15 12:39,1428410351,26.1341943,58.77015594,13.05408085
448,0,12.653477,13.0513,10.6218,10.6851,11.9529,13.8479,13.5771,8.07915,8.80046,26.1335,58.7489,04/07/15,banana,1.64,1,12:39:12,07/04/15 12:39,1428410352,26.13426292,58.77132639,13.05422657
449,0,12.653766,13.0513,10.622,10.6856,11.9535,13.8481,13.578,8.07922,8.80085,26.1341,58.7521,04/07/15,banana,1.64,1,12:39:13,07/04/15 12:39,1428410353,26.13436558,58.77246949,13.05436397
450,0,12.654044,13.0516,10.6223,10.686,11.9544,13.8483,13.578,8.07929,8.80104,26.1347,58.7549,04/07/15,banana,1.64,1,12:39:14,07/04/15 12:39,1428410354,26.13450586,58.77357044,13.05449329
451,0,12.654322,13.0518,10.6224,10.6862,11.9546,13.8484,13.5781,8.07934,8.80107,26.1352,58.7575,04/07/15,banana,1.64,1,12:39:15,07/04/15 12:39,1428410355,26.13468607,58.77461878,13.05461675
452,0,12.6546,13.052,10.6225,10.6864,11.9552,13.8488,13.5786,8.0794,8.80124,26.1356,58.7598,04/07/15,banana,1.64,1,12:39:16,07/04/15 12:39,1428410356,26.13490745,58.77560709,13.05473622
453,0,12.654878,13.0522,10.6228,10.6865,11.9556,13.8489,13.5791,8.07916,8.80124,26.136,58.7619,04/07/15,banana,1.64,1,12:39:17,07/04/15 12:39,1428410357,26.13516968,58.77653056,13.05485329
454,0,12.655167,13.0524,10.6228,10.6865,11.9553,13.8489,13.5795,8.07909,8.8014,26.1364,58.7638,04/07/15,banana,1.64,1,12:39:18,07/04/15 12:39,1428410358,26.13546574,58.7773866,13.05496731
455,0,12.655445,13.0526,10.6232,10.6866,11.956,13.849,13.5794,8.07888,8.80155,26.1368,58.7655,04/07/15,banana,1.64,1,12:39:19,07/04/15 12:39,1428410359,26.13578895,58.77815454,13.05507907
456,0,12.655723,13.0527,10.6236,10.6866,11.9565,13.8491,13.5793,8.07897,8.80167,26.1371,58.7671,04/07/15,banana,1.64,1,12:39:20,07/04/15 12:39,1428410360,26.13613426,58.77881964,13.0551872
457,0,12.656001,13.0529,10.6236,10.6871,11.9569,13.8494,13.5792,8.0792,8.8021,26.1373,58.7685,04/07/15,banana,1.64,1,12:39:21,07/04/15 12:39,1428410361,26.13649801,58.77937292,13.05528989
458,0,12.656279,13.053,10.6236,10.6872,11.9569,13.8497,13.5794,8.07927,8.80233,26.1376,58.7698,04/07/15,banana,1.64,1,12:39:22,07/04/15 12:39,1428410362,26.13687643,58.77980832,13.05538623
459,0,12.656573,13.0531,10.6243,10.6876,11.9569,13.8499,13.5796,8.07947,8.80285,26.1378,58.7709,04/07/15,banana,1.64,1,12:39:23,07/04/15 12:39,1428410363,26.13726632,58.78012429,13.0554768
460,0,12.656851,13.0532,10.6249,10.6877,11.9571,13.8499,13.5799,8.0798,8.80316,26.138,58.772,04/07/15,banana,1.64,1,12:39:24,07/04/15 12:39,1428410364,26.13766497,58.78032108,13.05556144
461,0,12.657129,13.0533,10.625,10.6873,11.9568,13.8504,13.5798,8.07981,8.80345,26.1382,58.7729,04/07/15,banana,1.64,1,12:39:25,07/04/15 12:39,1428410365,26.13806543,58.78040116,13.05564531
462,0,12.657407,13.0533,10.6252,10.6874,11.957,13.8503,13.5799,8.07967,8.80371,26.1384,58.7738,04/07/15,banana,1.64,1,12:39:26,07/04/15 12:39,1428410366,26.13846049,58.78036821,13.05573482
463,0,12.657685,13.0534,10.6256,10.6875,11.9572,13.8512,13.5803,8.07955,8.80409,26.1376,58.7745,04/07/15,banana,1.64,1,12:39:27,07/04/15 12:39,1428410367,26.13885071,58.78022756,13.05583341
464,0,12.657974,13.0535,10.6261,10.6879,11.9576,13.8518,13.5803,8.07944,8.80429,26.1369,58.7752,04/07/15,banana,1.64,1,12:39:28,07/04/15 12:39,1428410368,26.13923666,58.77998461,13.05594263
465,0,12.658252,13.0535,10.6264,10.6881,11.9575,13.8526,13.5804,8.07934,8.80462,26.1362,58.7759,04/07/15,banana,1.64,1,12:39:29,07/04/15 12:39,1428410369,26.13961951,58.77964546,13.0560631
466,0,12.65853,13.0536,10.6263,10.6881,11.9576,13.8529,13.5807,8.07939,8.80477,26.1356,58.7764,04/07/15,banana,1.64,1,12:39:30,07/04/15 12:39,1428410370,26.13999966,58.77921676,13.05619065
467,0,12.658808,13.0537,10.6268,10.6884,11.9579,13.8528,13.5805,8.07944,8.80536,26.1351,58.7769,04/07/15,banana,1.64,1,12:39:31,07/04/15 12:39,1428410371,26.14037749,58.77870567,13.05632702
468,0,12.659086,13.0537,10.6264,10.6882,11.958,13.853,13.5803,8.07934,8.80528,26.1346,58.7774,04/07/15,banana,1.64,1,12:39:32,07/04/15 12:39,1428410372,26.14075869,58.77811833,13.05646768
469,0,12.659375,13.0537,10.6265,10.6882,11.9577,13.8529,13.5804,8.07939,8.8049,26.1342,58.7778,04/07/15,banana,1.64,1,12:39:33,07/04/15 12:39,1428410373,26.14115413,58.7774614,13.0566154
470,0,12.659653,13.0538,10.6271,10.6886,11.9582,13.8534,13.5807,8.0793,8.80533,26.1338,58.7782,04/07/15,banana,1.64,1,12:39:34,07/04/15 12:39,1428410374,26.14157311,58.77674129,13.0567672
471,0,12.659931,13.0538,10.6273,10.6883,11.9583,13.8533,13.5809,8.07936,8.80556,26.1334,58.7786,04/07/15,banana,1.64,1,12:39:35,07/04/15 12:39,1428410375,26.14202214,58.77596345,13.05692385
472,0,12.660209,13.0545,10.6277,10.6887,11.9583,13.8539,13.5814,8.07955,8.80547,26.1331,58.7789,04/07/15,banana,1.64,1,12:39:36,07/04/15 12:39,1428410376,26.14250543,58.7751339,13.05707667
473,0,12.660487,13.0547,10.6278,10.6888,11.9586,13.854,13.5814,8.07944,8.80569,26.1328,58.7792,04/07/15,banana,1.64,1,12:39:37,07/04/15 12:39,1428410377,26.14302584,58.77425776,13.05722692
474,0,12.660776,13.0549,10.6282,10.6889,11.9586,13.8541,13.5814,8.07934,8.80588,26.1325,58.7794,04/07/15,banana,1.64,1,12:39:38,07/04/15 12:39,1428410378,26.14358441,58.77334071,13.05737035
475,0,12.661054,13.0548,10.629,10.689,11.9588,13.8537,13.5816,8.07939,8.80622,26.1323,58.7797,04/07/15,banana,1.64,1,12:39:39,07/04/15 12:39,1428410379,26.14418264,58.7723869,13.0575107
476,0,12.661332,13.055,10.6288,10.6889,11.9588,13.8533,13.5818,8.07944,8.80652,26.1321,58.7799,04/07/15,banana,1.64,1,12:39:40,07/04/15 12:39,1428410380,26.14482641,58.77140047,13.05764847
477,0,12.66161,13.0554,10.6296,10.689,11.9591,13.8537,13.5822,8.07963,8.80664,26.1347,58.7801,04/07/15,banana,1.64,1,12:39:41,07/04/15 12:39,1428410381,26.14550066,58.77038559,13.05778478
478,0,12.661888,13.0555,10.63,10.6889,11.9595,13.8546,13.5826,8.0798,8.80706,26.1371,58.7802,04/07/15,banana,1.64,1,12:39:42,07/04/15 12:39,1428410382,26.14619254,58.76934642,13.05792391
